date,place,company_name,budget,status,result,space_flight_name
"Tue Dec 29, 2009 00:21 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | DirecTV-12
"Sun Dec 20, 2009 21:52 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Soyuz FG | Soyuz TMA-17
"Fri Dec 18, 2009 16:26 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $0.0 million,Status: Retired,Success,Ariane 5 GS | Hélios 2B
"Tue Dec 15, 2009 02:31 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4C | Yaogan 8 & Xiwang 1
"Mon Dec 14, 2009 14:09 UTC"," Vandenberg SFB, California, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7320-10C | WISE
"Mon Dec 14, 2009 10:38 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $65.0 million,Status: Active,Success,"Proton-M/DM-2 | Cosmos 2456, 2457 & 2458"
"Wed Dec 09, 2009 08:42 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $29.75 million,Status: Active,Success,Long March 2D | Yaogan 7
"Sun Dec 06, 2009 01:47 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $0.0 million,Status: Retired,Success,"Delta IV Medium+ (5,4) | WGS-3 (USA-211)"
"Mon Nov 30, 2009 21:00 UTC"," Baikonur Cosmodrome, Kazakhstan",Land Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SLB | Intelsat 15
"Sat Nov 28, 2009 01:21 UTC"," Tanegashima Space Center, Japan",MHI,Price: $90.0 million,Status: Active,Success,H-IIA 202 | IGS-Optical 3
"Tue Nov 24, 2009 14:19 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Eutelsat W7
"Mon Nov 23, 2009 06:55 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $130.0 million,Status: Retired,Success,Atlas V 431 | Intelsat 14
"Fri Nov 20, 2009 10:43 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $20.0 million,Status: Retired,Success,Soyuz U | Cosmos 2455
"Mon Nov 16, 2009 19:28 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Space Shuttle Atlantis | STS-129
"Thu Nov 12, 2009 02:45 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $30.8 million,Status: Active,Success,Long March 2C | Shijian-11 01
"Tue Nov 10, 2009 14:22 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-MIM2
"Mon Nov 02, 2009 01:50 UTC"," Plesetsk Cosmodrome, Russia",Eurockot,Price: $13.0 million,Status: Retired,Success,Rokot/Briz KM | SMOS & PROBA-2
"Thu Oct 29, 2009 20:00 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | NSS-12 & Thor-6
"Wed Oct 28, 2009 15:30 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Ares 1-X | Ares 1-X Test Flight
"Sun Oct 18, 2009 16:12 UTC"," Vandenberg SFB, California, USA",ULA,Price: $109.0 million,Status: Active,Success,Atlas V 401 | DMSP-5D3 F18 (USA-210)
"Thu Oct 15, 2009 01:14 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-03M
"Thu Oct 08, 2009 18:51 UTC"," Vandenberg SFB, California, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7920-10C | WorldView-2
"Thu Oct 01, 2009 21:59 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | Amazonas 2 & COMSATBw-1
"Wed Sep 30, 2009 07:14 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Soyuz FG | Soyuz TMA-16
"Fri Sep 25, 2009 12:20 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7920-10C | STSS Demo
"Wed Sep 23, 2009 06:21 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $21.0 million,Status: Active,Success,PSLV-CA | Oceansat-2 & Rideshares
"Thu Sep 17, 2009 19:19 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Nimiq 5
"Thu Sep 17, 2009 15:55 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $25.0 million,Status: Active,Success,Soyuz 2.1b/Fregat | Meteor-M n°1 & Others
"Thu Sep 10, 2009 17:01 UTC"," Tanegashima Space Center, Japan",MHI,Price: $112.5 million,Status: Retired,Success,H-IIB | HTV-1
"Tue Sep 08, 2009 21:35 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $109.0 million,Status: Active,Success,Atlas V 401 | PAN (USA-270)
"Mon Aug 31, 2009 09:28 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $0.0 million,Status: Retired,Partial Failure,Long March 3B | Palapa-D
"Sat Aug 29, 2009 03:59 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Space Shuttle Discovery | STS-128
"Tue Aug 25, 2009 08:00 UTC"," Naro Space Center, South Korea",KARI,Price: $0.0 million,Status: Retired,Failure,KSLV-1 | STSAT-2A
"Fri Aug 21, 2009 22:09 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | JCSAT-12 & Optus D3
"Mon Aug 17, 2009 10:35 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7925 | GPS-2RM 8 (USA-206)
"Tue Aug 11, 2009 19:47 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | AsiaSat 5
"Wed Jul 29, 2009 18:46 UTC"," Baikonur Cosmodrome, Kazakhstan",Kosmotras,Price: $29.0 million,Status: Retired,Success,Dnepr | DubaiSat 1 & Others
"Fri Jul 24, 2009 10:56 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-67
"Tue Jul 21, 2009 03:57 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $0.0 million,Status: Retired,Success,Cosmos-3M | Cosmos 2454
"Wed Jul 15, 2009 22:03 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Space Shuttle Endeavour | STS-127
"Tue Jul 14, 2009 03:35 UTC"," Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",SpaceX,Price: $7.0 million,Status: Retired,Success,Falcon 1 | RazakSat 1
"Mon Jul 06, 2009 01:26 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $13.0 million,Status: Retired,Success,Rokot/Briz KM | Cosmos 2451 to 2453
"Wed Jul 01, 2009 17:52 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | TerreStar-1
"Tue Jun 30, 2009 19:09 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Sirius FM5
"Sat Jun 27, 2009 22:51 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $164.0 million,Status: Retired,Success,"Delta IV Medium+ (4,2) | GOES-O (GOES-14)"
"Sun Jun 21, 2009 21:50 UTC"," Baikonur Cosmodrome, Kazakhstan",Land Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SLB | MEASAT 3a
"Thu Jun 18, 2009 21:32 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $109.0 million,Status: Active,Success,Atlas V 401 | LRO/LCROSS
"Wed May 27, 2009 10:34 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Soyuz FG | Soyuz TMA-15
"Thu May 21, 2009 21:53 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $23.0 million,Status: Active,Partial Failure,Soyuz 2.1a/Fregat-M | Meridian n°12L
"Tue May 19, 2009 23:55 UTC"," Wallops Flight Facility, Virginia, USA",Northrop,Price: $40.0 million,Status: Active,Success,"Minotaur I | TacSat-3, Pharmasat and Others"
"Sat May 16, 2009 00:57 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | ProtoStar 2
"Thu May 14, 2009 13:12 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | Herschel & Planck
"Mon May 11, 2009 18:01 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Space Shuttle Atlantis | STS-125
"Thu May 07, 2009 18:37 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-02M
"Tue May 05, 2009 20:24 UTC"," Vandenberg SFB, California, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7920-10C | STSS-ATRR
"Wed Apr 29, 2009 16:58 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $20.0 million,Status: Retired,Success,Soyuz U | Cosmos 2450
"Wed Apr 22, 2009 02:55 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $30.8 million,Status: Active,Success,Long March 2C | Yaogan 6
"Mon Apr 20, 2009 08:15 UTC"," Kiritimati Launch Area, Pacific Ocean",Sea Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SL | Sicral-1B
"Mon Apr 20, 2009 01:15 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $21.0 million,Status: Active,Success,PSLV-CA | RISAT-2 & ANUSAT
"Tue Apr 14, 2009 16:16 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $20.14 million,Status: Retired,Success,Long March 3C | Beidou-2 G2
"Sun Apr 05, 2009 02:30 UTC"," Tonghae Satellite Launching Ground, North Korea",KCST,Price: $0.0 million,Status: Retired,Failure,Unha-2 | Kwangmyŏngsŏng 2
"Sat Apr 04, 2009 00:31 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $123.0 million,Status: Active,Success,Atlas V 421 | WGS-2 (USA-204)
"Fri Apr 03, 2009 16:24 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Eutelsat W2A
"Thu Mar 26, 2009 11:49 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Soyuz FG | Soyuz TMA-14
"Tue Mar 24, 2009 08:34 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7925 | GPS-2RM 7 (USA-203)
"Tue Mar 17, 2009 14:21 UTC"," Plesetsk Cosmodrome, Russia",Eurockot,Price: $13.0 million,Status: Retired,Success,Rokot/Briz KM | GOCE
"Sun Mar 15, 2009 23:43 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Space Shuttle Discovery | STS-119
"Sat Mar 07, 2009 03:49 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7925-10L | Kepler
"Sat Feb 28, 2009 04:09 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Proton K/Block-DM-2 | Raduga-1 8
"Thu Feb 26, 2009 18:29 UTC"," Baikonur Cosmodrome, Kazakhstan",Land Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SLB | Telstar-11N
"Tue Feb 24, 2009 09:55 UTC"," Vandenberg SFB, California, USA",Northrop,Price: $45.0 million,Status: Active,Failure,Minotaur C (Taurus) | Orbiting Carbon Observatory
"Thu Feb 12, 2009 22:09 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,"Ariane 5 ECA | Hot Bird 10, NSS-9 & Spirale-A & B"
"Wed Feb 11, 2009 00:02 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Ekspress-AM44 & MD-1
"Tue Feb 10, 2009 05:49 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-66
"Fri Feb 06, 2009 10:22 UTC"," Vandenberg SFB, California, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7320-10C | NOAA-N Prime
"Mon Feb 02, 2009 18:34 UTC"," Semnan Space Center, Iran",ISA,Price: $0.0 million,Status: Retired,Success,Safir-1 | Omid
"Fri Jan 30, 2009 13:30 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $0.0 million,Status: Retired,Success,Tsyklon-3 | Koronas Foton
"Fri Jan 23, 2009 03:54 UTC"," Tanegashima Space Center, Japan",MHI,Price: $90.0 million,Status: Active,Success,"H-IIA 202 | Ibuki, Maido 1 & Others"
"Sun Jan 18, 2009 02:47 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $350.0 million,Status: Retired,Success,Delta IV Heavy | Orion 6 (USA-202) (NROL-26)
"Thu Dec 25, 2008 10:43 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $65.0 million,Status: Active,Success,"Proton-M/DM-2 | Cosmos 2447, 2448 & 2449"
"Tue Dec 23, 2008 00:54 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $69.7 million,Status: Active,Success,Long March 3A | Fengyun-2E
"Sat Dec 20, 2008 22:35 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | Hot Bird 9 & Eutelsat W2M
"Mon Dec 15, 2008 03:22 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4B | Yaogan 5
"Wed Dec 10, 2008 13:42 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Ciel 2
"Tue Dec 02, 2008 04:59 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $0.0 million,Status: Retired,Success,Molniya-M /Block 2BL | Cosmos 2446
"Mon Dec 01, 2008 04:42 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $29.75 million,Status: Active,Success,Long March 2D | Yaogan 4
"Wed Nov 26, 2008 12:38 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-01M
"Sat Nov 15, 2008 00:55 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Space Shuttle Endeavour | STS-126
"Fri Nov 14, 2008 15:50 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $20.0 million,Status: Retired,Success,Soyuz U | Cosmos 2445
"Wed Nov 05, 2008 20:44 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Astra-1M
"Wed Nov 05, 2008 00:15 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $29.75 million,Status: Active,Success,Long March 2D | Shiyan-3 & Chuangxin-1 02
"Wed Oct 29, 2008 16:53 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $29.15 million,Status: Active,Success,Long March 3B/E | VENESAT 1
"Sat Oct 25, 2008 02:28 UTC"," Vandenberg SFB, California, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7420-10C | COSMO-3
"Sat Oct 25, 2008 01:15 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4B | Shijian-6E & 6F
"Wed Oct 22, 2008 00:52 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $31.0 million,Status: Active,Success,PSLV-XL | Chandrayaan-1
"Sun Oct 19, 2008 17:47 UTC"," Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",Northrop,Price: $40.0 million,Status: Active,Success,Pegasus XL | IBEX
"Sun Oct 12, 2008 07:01 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Soyuz FG | Soyuz TMA-13
"Wed Oct 01, 2008 06:37 UTC"," Yasny Cosmodrome, Russia",Kosmotras,Price: $29.0 million,Status: Retired,Success,Dnepr | THEOS 1
"Sun Sep 28, 2008 23:15 UTC"," Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",SpaceX,Price: $7.0 million,Status: Retired,Success,Falcon 1 | Ratsat
"Thu Sep 25, 2008 13:10 UTC"," Jiuquan Satellite Launch Center, China",CASC,Price: $0.0 million,Status: Retired,Success,Long March 2F | Shenzhou 7
"Thu Sep 25, 2008 08:49 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $65.0 million,Status: Active,Success,"Proton-M/DM-2 | Cosmos 2442, 2443 & 2444"
"Wed Sep 24, 2008 09:27 UTC"," Kiritimati Launch Area, Pacific Ocean",Sea Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SL | Galaxy 19
"Fri Sep 19, 2008 21:48 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Nimiq 4
"Wed Sep 10, 2008 19:50 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-65
"Sat Sep 06, 2008 18:50 UTC"," Vandenberg SFB, California, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7420-10C | GeoEye-1
"Sat Sep 06, 2008 03:25 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $30.8 million,Status: Retired,Success,Long March 2C/SMA | Huanjing-1A & 1B
"Fri Aug 29, 2008 07:15 UTC"," Baikonur Cosmodrome, Kazakhstan",Kosmotras,Price: $29.0 million,Status: Retired,Success,Dnepr | RapidEye 1 to 5
"Mon Aug 18, 2008 22:42 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Inmarsat-4F3
"Sat Aug 16, 2008 19:32 UTC"," Semnan Space Center, Iran",ISA,Price: $0.0 million,Status: Retired,Failure,Safir-1 | Omid
"Thu Aug 14, 2008 20:44 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | Superbird-7 & AMC-21
"Sun Aug 03, 2008 03:34 UTC"," Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",SpaceX,Price: $7.0 million,Status: Retired,Failure,"Falcon 1 | Trailblazer, PreSat & Nanosail-D"
"Sat Jul 26, 2008 18:31 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $20.0 million,Status: Active,Success,Soyuz 2.1b | Cosmos 2441
"Tue Jul 22, 2008 02:40 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $0.0 million,Status: Retired,Success,Cosmos-3M | SAR-Lupe 5
"Wed Jul 16, 2008 05:20 UTC"," Kiritimati Launch Area, Pacific Ocean",Sea Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SL | EchoStar XI
"Mon Jul 07, 2008 21:47 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | ProtoStar-1 & Badr-6
"Thu Jun 26, 2008 23:59 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Proton K/Block-DM-2 | Cosmos 2440
"Fri Jun 20, 2008 07:46 UTC"," Vandenberg SFB, California, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7320-10C | Jason-2
"Thu Jun 19, 2008 06:36 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $0.0 million,Status: Retired,Success,Cosmos-3M | Orbcomm Satellites
"Thu Jun 12, 2008 22:05 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | Skynet 5C & Türksat 3A
"Wed Jun 11, 2008 16:05 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7920H-10C | GLAST
"Mon Jun 09, 2008 12:15 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $0.0 million,Status: Retired,Success,Long March 3B | ChinaSat-9
"Sat May 31, 2008 21:02 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Space Shuttle Discovery | STS-124
"Tue May 27, 2008 03:02 UTC"," Taiyuan Satellite Launch Center, China",CASC,Price: $64.68 million,Status: Active,Success,Long March 4C | Fengyun-3A
"Fri May 23, 2008 15:20 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $13.0 million,Status: Retired,Success,Rokot/Briz KM | Cosmos 2437 to 2439 & Yubileyniy-1
"Wed May 21, 2008 09:43 UTC"," Kiritimati Launch Area, Pacific Ocean",Sea Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SL | Galaxy 18
"Wed May 14, 2008 20:22 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $20.0 million,Status: Retired,Success,Soyuz U | Progress M-64
"Mon Apr 28, 2008 05:00 UTC"," Baikonur Cosmodrome, Kazakhstan",Land Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SLB | AMOS 3
"Mon Apr 28, 2008 03:53 UTC"," Satish Dhawan Space Centre, India",ISRO,Price: $21.0 million,Status: Active,Success,PSLV-CA | Cartosat-2A & Rideshares
"Sat Apr 26, 2008 22:16 UTC"," Baikonur Cosmodrome, Kazakhstan",Starsem,Price: $0.0 million,Status: Retired,Success,Soyuz FG/Fregat | GIOVE-B
"Fri Apr 25, 2008 15:35 UTC"," Xichang Satellite Launch Center, China",CASC,Price: $20.14 million,Status: Retired,Success,Long March 3C | Tianlian 1A
"Fri Apr 18, 2008 22:17 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $200.0 million,Status: Retired,Success,Ariane 5 ECA | Star One C2 & Vinasat-1
"Wed Apr 16, 2008 17:02 UTC"," Ronald Reagan Ballistic Missile Defense Test Site, Marshall Islands",Northrop,Price: $40.0 million,Status: Active,Success,Pegasus XL | C/NOFS
"Mon Apr 14, 2008 20:12 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $123.0 million,Status: Active,Success,Atlas V 421 | ICO G1
"Tue Apr 08, 2008 11:16 UTC"," Baikonur Cosmodrome, Kazakhstan",Roscosmos,Price: $0.0 million,Status: Retired,Success,Soyuz FG | Soyuz TMA-12
"Thu Mar 27, 2008 17:16 UTC"," Plesetsk Cosmodrome, Russia",VKS RF,Price: $0.0 million,Status: Retired,Success,Cosmos-3M | SAR-Lupe 4
"Wed Mar 19, 2008 22:47 UTC"," Kiritimati Launch Area, Pacific Ocean",Sea Launch,Price: $0.0 million,Status: Retired,Success,Zenit-3 SL | DirecTV-11
"Sat Mar 15, 2008 06:10 UTC"," Cape Canaveral SFS, Florida, USA",ULA,Price: $0.0 million,Status: Retired,Success,Delta II 7925 | GPS-2RM 6 (USA-201)
"Fri Mar 14, 2008 23:18 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Partial Failure,Proton-M/Briz-M | AMC-14
"Thu Mar 13, 2008 10:02 UTC"," Vandenberg SFB, California, USA",ULA,Price: $115.0 million,Status: Retired,Success,Atlas V 411 | Trumpet-5 (USA-200) (NROL-28)
"Tue Mar 11, 2008 06:28 UTC"," Kennedy Space Center, Florida, USA",NASA,Price: $450.0 million,Status: Retired,Success,Space Shuttle Endeavour | STS-123
"Sun Mar 09, 2008 04:03 UTC"," Guiana Space Centre, French Guiana, France",Arianespace,Price: $0.0 million,Status: Retired,Success,Ariane 5 ES | ATV-1
"Sat Feb 23, 2008 08:55 UTC"," Tanegashima Space Center, Japan",MHI,Price: $0.0 million,Status: Retired,Success,H-IIA 2024 | Kizuna
"Mon Feb 11, 2008 11:34 UTC"," Baikonur Cosmodrome, Kazakhstan",ILS,Price: $65.0 million,Status: Active,Success,Proton-M/Briz-M | Thor-2R
